Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	Number_Event	N/A_number	Likelihood_ratio_test	Wald_test	Score_test	zph	concordance
HNSC	lymphovascular_invasion	YES (vs NO)	1.65264475666709	1.18277521777995	2.30917477022025	0.00324521890323604	124/63--232/78	173(32.77%)	0.00371755532376927	0.00324521890323604	0.0029394565138956	0.996812573224457	0.558703950839515
KICH	AR	(continuous)	0.381894564608505	0.0147504794601938	9.88737070351499	0.562031028453278	62/8	51(45.13%)	0.551884836449617	0.562031028453278	0.562201689866219	0.33929718620372	0.502604166666667
KICH	AR	H (vs L)	0.879504692184074	0.219843418189486	3.51854292452407	0.855967879553396	31/4--31/4	51(45.13%)	0.856016730799423	0.855967879553396	0.855870234875727	0.347671633035773	0.5
KICH	age_at_initial_pathologic_diagnosis	(continuous)	1.06843338539522	1.01832996165325	1.12100197579751	0.00690914703472201	112/12	1(0.88%)	0.00433706164163883	0.00690914703472201	0.00480082957301375	0.786473304140245	0.70398773006135
KICH	gender	FEMALE (vs MALE)	0.835517141080639	0.265031198444753	2.63398761027406	0.759031802584362	51/5--62/8	1(0.88%)	0.758017804832825	0.759031802584362	0.758718425211731	0.387813006282347	0.507668711656442
KICH	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.31294332040698	0.184602992479575	9.33798601770783	0.785611290213181	33/2--54/3	NA	NA	NA	NA	0.0734534170501772	NA
KICH	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	4.62081501822318	0.84404978747718	25.2970046902762	0.0776466977711553	19/4--54/3	NA	NA	NA	NA	0.064752919977574	NA
KICH	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	23.6450752541409	4.28870072780117	130.36339424426	0.000281728767776546	7/4--54/3	NA	NA	NA	NA	0.0573317400340041	NA
KICH	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	1(0.88%)	0.00158401298558342	0.000446555371119595	6.31264737704917e-07	0.199646329069857	0.73721881390593
KICH	pathologic_stage_v2	StageIII/IV (vs StageI/II)	6.81654065825765	2.05119030828556	22.652811081443	0.00173352945146399	26/8--87/5	1(0.88%)	0.00119048885084838	0.00173352945146399	0.000279095190218959	0.337602778179918	0.711145194274029
KICH	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	25.6444481113494	6.88945394020454	95.4557102266028	1.31147010640209e-06	16/10--96/3	2(1.77%)	1.57861000160686e-07	1.31147010640209e-06	7.21755988308814e-13	0.0973235247852546	0.803480040941658
KIRC	AR	(continuous)	0.289685011176346	0.195972485822701	0.428210140561063	5.1851212212739e-10	445/157	92(17.13%)	4.01292443719115e-10	5.1851212212739e-10	4.86148010736542e-10	0.178369147385462	0.648508623450295
KIRC	AR	H (vs L)	0.457363126006773	0.32847990560217	0.636815298175445	3.61966720940909e-06	223/104--222/53	92(17.13%)	1.78413470608429e-06	3.61966720940909e-06	2.02789695891159e-06	0.783691204435177	0.597053845098129
KIRC	age_at_initial_pathologic_diagnosis	(continuous)	1.02810529558008	1.0154895900432	1.04087772948499	1.08257841265891e-05	537/177	0(0%)	9.94015472077781e-06	1.08257841265891e-05	9.54021180721298e-06	0.390013130456036	0.592342226121059
KIRC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.880529757901488	0.477290443641128	1.62444621483564	0.683860397126576	56/11--466/163	NA	NA	NA	NA	0.265923254283066	NA
KIRC	race	ASIAN (vs WHITE)	0.529233790170542	0.073944606705606	3.7878138398029	0.526283185624173	8/1--466/163	NA	NA	NA	NA	0.2826708013753	NA
KIRC	race	Global	NA	NA	NA	NA	NA	7(1.3%)	0.720519751700069	0.757230410550288	0.752183738265393	0.310387770601454	0.512943650863202
KIRC	tobacco_smoking_history_v2	Yes (vs No)	0.36748373967923	0.207779298468426	0.64994106691121	0.00057954564040108	87/13--450/164	0(0%)	7.71469533976665e-05	0.00057954564040108	0.000345755192142527	0.320126237938798	0.549254347489551
KIRC	gender	FEMALE (vs MALE)	1.04064639738236	0.766464423268417	1.4129095774164	0.79845113508601	191/65--346/112	0(0%)	0.798803406251295	0.79845113508601	0.798438138482462	0.919643567552054	0.505719249359272
KIRC	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.19987696580914	0.647138502400486	2.2247242711397	0.562960764701425	57/13--269/45	NA	NA	NA	NA	0.821838970765504	NA
KIRC	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.70563524552531	1.81169188518322	4.04067719334544	1.15047725279815e-06	125/51--269/45	NA	NA	NA	NA	0.000592006584841598	NA
KIRC	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	6.57434931584594	4.50229306773172	9.60001232184103	0	83/67--269/45	NA	NA	NA	NA	4.79866345433066e-05	NA
KIRC	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	3(0.56%)	0	0	0	0.000100160189373533	0.730388238156477
KIRC	pathologic_stage_v2	StageIII/IV (vs StageI/II)	3.90817616299473	2.85297568235479	5.35365268462207	0	208/118--326/58	3(0.56%)	0	0	0	3.53651359541463e-06	0.698185673073581
KIRC	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	2.67675423189142	1.90708953455396	3.75704081435507	1.25450548837946e-08	285/131--244/45	NA	NA	NA	NA	0.0256249238834375	NA
KIRC	histological_grade_v2	GX (vs G_1/2/Low)	0.944073155497587	0.129895573030607	6.86146650064172	0.954649151903513	5/1--244/45	NA	NA	NA	NA	0.0434470796314766	NA
KIRC	histological_grade_v2	Global	NA	NA	NA	NA	NA	3(0.56%)	7.33938931851696e-09	6.74668485523e-08	1.70859366654952e-08	0.017949052481656	0.625267499654839
KIRC	laterality	Left (vs Right)	1.44432488449722	1.07361038877272	1.94304600047936	0.0151281980035546	253/98--283/79	NA	NA	NA	NA	0.537201610982342	NA
KIRC	laterality	Bilateral (vs Right)	2.67644669411657e-06	0	Inf	0.993620184927825	1/0--283/79	NA	NA	NA	NA	0.999540133252235	NA
KIRC	laterality	Global	NA	NA	NA	NA	NA	0(0%)	0.0429218651685144	0.0522993551791261	0.0462078550075407	0.826648564904539	0.542055833634347
KIRC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	5.02958566678794	3.63721063563472	6.95498130675188	0	159/110--353/55	25(4.66%)	0	0	0	0.171538017832223	0.7021415038371
KIRC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	6.24178080672754	1.96322447698472	19.8448155552084	0.0019154449886668	19/6--120/6	398(74.12%)	0.00324348092197302	0.0019154449886668	0.000414888079547593	0.0771418202373555	0.748720573183214
KIRC	new_tumor_event_dx_days_to	Yes (vs NO)	2.31929573408745	1.72246929167144	3.12291936243257	2.98603853865487e-08	127/78--410/99	0(0%)	7.44621464487949e-08	2.98603853865487e-08	1.16493712454258e-08	0.52713326220913	0.598061475480331
KIRC	history_of_neoadjuvant_treatment	Yes (vs No)	2.00755796875644	1.05973068589428	3.80312569180388	0.0325219562862501	18/10--519/167	0(0%)	0.0528310709196708	0.0325219562862501	0.029150571587187	0.345833949472845	0.511292292343946
KIRC	lymph_nodes_examined_positive	Yes (vs NO)	3.2163856578565	1.78739859460946	5.78781740752424	9.7208192693099e-05	18/12--519/165	0(0%)	0.000876730723105457	9.7208192693099e-05	3.74786240664449e-05	0.350233819783819	0.527977019798063
KIRC	serum_calcium_level	Low (vs Normal)	0.789860715694055	0.558358081064307	1.1173474000905	0.182537823702429	204/66--151/62	NA	NA	NA	NA	0.26167395660639	NA
KIRC	serum_calcium_level	Elevated (vs Normal)	3.83657735424821	1.89585953030971	7.76393269638794	0.000185090346747074	10/9--151/62	NA	NA	NA	NA	0.514206012904921	NA
KIRC	serum_calcium_level	Global	NA	NA	NA	NA	NA	172(32.03%)	0.000919824097090127	5.51925205373172e-05	9.16954155416594e-06	0.496176002985722	0.563076973085424
KIRC	hemoglobin_level	Low (vs Normal)	2.23939243435224	1.57647113043876	3.18107853560143	6.74441250614333e-06	263/118--186/43	NA	NA	NA	NA	0.11556310065392	NA
KIRC	hemoglobin_level	Elevated (vs Normal)	5.8876749157217	1.81964004596075	19.0503149181442	0.0030845170380579	5/3--186/43	NA	NA	NA	NA	0.830184270261324	NA
KIRC	hemoglobin_level	Global	NA	NA	NA	NA	NA	83(15.46%)	2.73121181892932e-06	5.27716364895348e-06	2.03136483667432e-06	0.287137185834321	0.582309310306653
KIRC	platelet_count	Low (vs Normal)	1.63716348608392	1.01489007244102	2.64097989816747	0.0433269006882426	46/20--360/108	NA	NA	NA	NA	0.741182680030494	NA
KIRC	platelet_count	Elevated (vs Normal)	3.81562835512497	2.54084286982042	5.7299961037979	1.0833500763141e-10	38/30--360/108	NA	NA	NA	NA	0.373744496668615	NA
KIRC	platelet_count	Global	NA	NA	NA	NA	NA	93(17.32%)	5.33524069368241e-08	6.4085226014754e-10	3.26710880571568e-11	0.592113048284365	0.593997562461913
KIRC	white_cell_count	Low (vs Normal)	2.03237122097791	0.891899188880895	4.63116553008866	0.0914655794421387	9/6--268/104	NA	NA	NA	NA	0.574139450615754	NA
KIRC	white_cell_count	Elevated (vs Normal)	0.760290615792034	0.536802864280844	1.076823278944	0.122785289112771	164/46--268/104	NA	NA	NA	NA	0.0915376119054878	NA
KIRC	white_cell_count	Global	NA	NA	NA	NA	NA	96(17.88%)	0.0674366553778032	0.0494304638730056	0.0437820143736064	0.176356202886851	0.554950175639831
KIRP	AR	(continuous)	0.424692908344035	0.208234279258696	0.866159342447374	0.0185173229376221	206/30	85(29.21%)	0.0135482802207517	0.0185173229376221	0.0173719758287342	0.673828706311161	0.656985187336625
KIRP	AR	H (vs L)	0.545623616809002	0.259539546873618	1.14705113269194	0.110027859648035	103/19--103/11	85(29.21%)	0.103124625660768	0.110027859648035	0.104690731938106	0.63076110823119	0.591199535288992
KIRP	BMI	(continuous)	1.00395588492245	0.997983778111858	1.00996372984877	0.194645263550799	212/30	79(27.15%)	0.285080333050478	0.194645263550799	0.16486338202267	0.406598585719817	0.415591256254938
KIRP	tobacco_smoking_history	(continuous)	0.742846236758585	0.558531407251741	0.987984783490743	0.0410482910643838	247/39	44(15.12%)	0.0316914596860935	0.0410482910643838	0.0381420530841269	0.232703367124696	0.568711542047362
KIRP	age_at_initial_pathologic_diagnosis	(continuous)	1.00543944274212	0.979776315500585	1.03177476024729	0.680915578795418	288/44	3(1.03%)	0.680165215338135	0.680915578795418	0.680886391945612	0.044804700897176	0.483152009670595
KIRP	BMI_category	Over (vs Normal)	0.799042599544867	0.341135217902776	1.87160117859594	0.605432293488963	86/13--51/9	NA	NA	NA	NA	0.600430283378522	NA
KIRP	BMI_category	Obesity (vs Normal)	0.699075907931446	0.268799042992228	1.81811333704899	0.462881515271818	76/8--51/9	NA	NA	NA	NA	0.857214263228278	NA
KIRP	BMI_category	Global	NA	NA	NA	NA	NA	79(27.15%)	0.758884038204168	0.754988579655186	0.753437699471521	0.754757879198308	0.537002897023966
KIRP	tobacco_smoking_history_v2	No (vs Yes)	0.593296555990772	0.23311489716833	1.50998845473327	0.273370253035324	43/5--248/39	1(0.34%)	0.242070748614053	0.273370253035324	0.268010388192833	0.032531247863486	0.556460044809559
KIRP	gender	FEMALE (vs MALE)	1.6343791421012	0.847625116371009	3.15138748079081	0.1425189703613	77/13--214/31	1(0.34%)	0.156440538299612	0.142518970361301	0.138623055195654	0.52115114201647	0.562658700522778
KIRP	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	0.975297096571296	0.217433381782418	4.37469361320174	0.973941947241645	21/2--173/12	NA	NA	NA	NA	0.36106181572309	NA
KIRP	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	4.59758517102077	2.17396823076652	9.72313629318174	6.54925783595273e-05	52/16--173/12	NA	NA	NA	NA	0.040491459546707	NA
KIRP	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	16.3475169081363	6.79436347772684	39.3327954764075	4.45034786800136e-10	15/9--173/12	NA	NA	NA	NA	3.55714537584317e-05	NA
KIRP	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	31(10.65%)	2.00411921502663e-08	1.79381820508695e-09	1.54321000422897e-14	9.00165874772041e-05	0.823720326409496
KIRP	pathologic_stage_v2	StageIII/IV (vs StageI/II)	6.20339240847884	3.22258174759654	11.9413812860678	4.70858456669276e-08	67/25--194/14	31(10.65%)	2.55978659380318e-08	4.70858456669276e-08	4.17552770137775e-10	0.000279109480267326	0.784959198813056
KIRP	clinical_stage	Stage_II (vs Stage_I)	0.564874882616963	0.0728506918818364	4.37996709117163	0.584689282122105	21/1--139/11	NA	NA	NA	NA	0.471179838083539	NA
KIRP	clinical_stage	Stage_III (vs Stage_I)	6.58859401678997	2.90420047367009	14.9471675635474	6.45713357461108e-06	29/12--139/11	NA	NA	NA	NA	0.0033688569712379	NA
KIRP	clinical_stage	Stage_IV (vs Stage_I)	19.6662443495355	7.47234584468268	51.759002441095	1.60489133094188e-09	11/7--139/11	NA	NA	NA	NA	0.00189233344904693	NA
KIRP	clinical_stage	Global	NA	NA	NA	NA	NA	91(31.27%)	1.00981062400862e-08	1.21732346425318e-09	3.33066907387547e-16	0.00173383560240581	0.849078341013825
KIRP	clinical_stage_v2	StageIII/IV (vs StageI/II)	9.22610979249042	4.46988821145381	19.0432283485234	1.85804316377158e-09	40/19--160/12	91(31.27%)	2.89112833673499e-09	1.85804316377158e-09	2.76223488526739e-13	9.99964097894157e-05	0.82344470046083
KIRP	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	15.2679420984224	7.74813592678697	30.085953334255	3.33066907387547e-15	47/28--229/12	16(5.5%)	2.22044604925031e-16	3.33066907387547e-15	0	0.00289262659177381	0.844822006472492
KIRP	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	7.09369159579039	3.05621122340892	16.4649812391106	5.10620957161478e-06	14/8--185/17	92(31.62%)	9.44315622359859e-05	5.10620957161478e-06	1.02460794182413e-07	0.935934658761295	0.640286448769739
KIRP	new_tumor_event_dx_days_to	Yes (vs No)	4.73775661703661	2.61284787779947	8.59075568577623	3.00621401660983e-07	53/24--238/20	1(0.34%)	5.64815713310907e-07	3.00621401660983e-07	1.62739788311939e-08	0.00804455782521529	0.72755787901419
KIRP	lymph_nodes_examined_positive	Yes (vs NO)	8.95009755150945	4.90903953590451	16.3177023928319	8.53206394424433e-13	29/19--262/25	1(0.34%)	2.07785011419048e-10	8.53206394424433e-13	0	0.000486724668392946	0.749439880507842
KIRP	hemoglobin_level	Low (vs Normal)	4.34003662545375	1.86006950840283	10.126459159289	0.000684751011439166	97/23--112/7	NA	NA	NA	NA	0.568548652035948	NA
KIRP	hemoglobin_level	Elevated (vs Normal)	1.64315891882175e-06	0	Inf	0.998078069896947	1/0--112/7	NA	NA	NA	NA	0.999840670430584	NA
KIRP	hemoglobin_level	Global	NA	NA	NA	NA	NA	81(27.84%)	0.000880900395611728	0.00313509044170579	0.00100626119565939	0.849966376051604	0.673252279635258
LAML	wbc_24hr_of_banking	(continuous)	1.00371743643491	0.999738940385637	1.00771176504824	0.0670831087144458	185/120	15(7.5%)	0.0813536821963365	0.0670831087144458	0.0666422187061196	0.485856918524221	0.560974655819775
LAML	metamyelocytes_24hr_of_banking	(continuous)	1.14521910306059	0.983592756283158	1.33340428306016	0.0806648696668808	186/120	14(7%)	0.103797424947819	0.0806648696668808	0.0783032003071409	0.245486500295848	0.527084624922505
LAML	basophils_count	(continuous)	0.971761720671158	0.868890942936692	1.08681169879633	0.615842382011303	186/120	14(7%)	0.603099201665762	0.615842382011303	0.615440419569596	0.658746076054797	0.486089584624923
LAML	basophils_count.1	(continuous)	1.11975593670185	0.991107431069714	1.26510337676082	0.0692915529543178	186/120	14(7%)	0.10403334418749	0.0692915529543178	0.0647216779609524	0.611769822713258	0.513484190948543
LAML	age_at_initial_pathologic_diagnosis	(continuous)	1.04354112515009	1.0291142204646	1.05817027714173	1.96885630021626e-09	186/120	14(7%)	1.89522397775477e-10	1.96885630021626e-09	9.74600400382997e-10	0.0785238234560049	0.691723496590205
LAML	gender	FEMALE (vs MALE)	1.0878069619547	0.759394456663273	1.5582468058518	0.646245514725104	91/63--109/70	14(7%)	0.646594542981894	0.646245514725104	0.646149329222952	0.529235728586978	0.503913515189089
LAML	history_neoadjuvant_hydroxyurea_tx	YES (vs NO)	1.49761504442353	0.990604023598217	2.26412448148239	0.0554673864007418	49/35--151/98	14(7%)	0.063743955242191	0.0554673864007419	0.0538412798481493	0.123578878955497	0.523984810911345
LAML	fab_category	M1 (vs M0_Undifferentiated)	1.04173392876275	0.523032811087003	2.07484034525505	0.907408152329126	44/31--19/14	NA	NA	NA	NA	0.774003763509429	NA
LAML	fab_category	M2 (vs M0_Undifferentiated)	1.04692934367866	0.527319071173737	2.07855378379498	0.895722765201824	44/29--19/14	NA	NA	NA	NA	0.876355867285109	NA
LAML	fab_category	M3 (vs M0_Undifferentiated)	0.29880192126144	0.111621453133623	0.799869430499594	0.0161967203434067	21/7--19/14	NA	NA	NA	NA	0.123229850837811	NA
LAML	fab_category	M4 (vs M0_Undifferentiated)	1.02525940140891	0.522709065115433	2.01097878404927	0.942143663691462	42/30--19/14	NA	NA	NA	NA	0.314530038133045	NA
LAML	fab_category	M5 (vs M0_Undifferentiated)	1.46619204543893	0.683745474480281	3.14403413893509	0.325512752561396	22/15--19/14	NA	NA	NA	NA	0.18134487829481	NA
LAML	fab_category	M6 (vs M0_Undifferentiated)	2.46473927058223	0.68545303565614	8.86266360485964	0.167109465713613	3/3--19/14	NA	NA	NA	NA	0.236545074323559	NA
LAML	fab_category	M7 (vs M0_Undifferentiated)	2.31251747137284	0.646243795487202	8.27510777317871	0.197467866334442	3/3--19/14	NA	NA	NA	NA	0.301048742542183	NA
LAML	fab_category	Global	NA	NA	NA	NA	NA	16(8%)	0.0105134114817745	0.0397039257963014	0.020163491469408	0.0476317035091587	0.58600078647267
LAML	cyto_risk_group	Poor (vs Intermediate/Normal)	1.4120018800282	0.916103677371819	2.17633588691946	0.118054273633214	43/34--116/82	NA	NA	NA	NA	0.662313633971576	NA
LAML	cyto_risk_group	Favorable (vs Intermediate/Normal)	0.369840073667997	0.204831572397138	0.667776351516503	0.000968988546463434	38/14--116/82	NA	NA	NA	NA	0.877111795754306	NA
LAML	cyto_risk_group	Global	NA	NA	NA	NA	NA	17(8.5%)	5.80789564627038e-05	0.000360547717289883	0.000170084922959779	0.906616448163088	0.599628762811718
LGG	AR	(continuous)	1.91122454927018	1.02691657488467	3.55703605051192	0.0409764180167027	426/97	89(17.28%)	0.0474710254010023	0.0409764180167028	0.0406717405675596	0.572253645104454	0.555233246507222
LGG	AR	H (vs L)	1.5657969160232	1.04040519453978	2.35650494162736	0.0315647264391408	213/40--213/57	89(17.28%)	0.0299973767577879	0.0315647264391408	0.03023591385225	0.908581881641109	0.560650011839924
LGG	eastern_cancer_oncology_group	(continuous)	1.89898017085816	1.3244449516168	2.72274486373357	0.000485892165911883	149/30	366(71.07%)	0.00347293712910623	0.000485892165911883	0.000437874260905025	0.395528936895271	0.713576158940397
LGG	karnofsky_performance_score	(continuous)	0.959643191142652	0.943815232510705	0.975736587612245	1.20600454911468e-06	295/87	220(42.72%)	7.38133479205594e-06	1.20600454911468e-06	8.2398460266031e-07	0.00540917742734626	0.695446850218302
LGG	age_at_initial_pathologic_diagnosis	(continuous)	1.05833693306885	1.04335931333733	1.07352955935656	6.32827124036339e-15	514/125	1(0.19%)	7.66053886991358e-15	6.32827124036339e-15	8.88178419700125e-16	0.00829153206826583	0.747663384064458
LGG	gender	FEMALE (vs MALE)	0.916038609219077	0.64206973705615	1.30690902428662	0.628610577668787	230/54--285/71	1(0.19%)	0.627979526016211	0.628610577668787	0.628503062623557	0.784210787681681	0.516293643688451
LGG	histological_grade_v2	G_1/2/Low (vs G_3/4/High)	0.299426054410966	0.202418233133555	0.442924338742567	1.57450641413703e-09	249/37--265/88	2(0.39%)	1.82014514571449e-10	1.57450641413703e-09	1.87202364720918e-10	0.0334790129344396	0.66323930519667
LGG	histological_type	Oligodendroglioma (vs Astrocytoma)	0.560924943934498	0.375405745556399	0.838124606381791	0.00477507738003669	191/42--194/58	NA	NA	NA	NA	0.141419246549132	NA
LGG	histological_type	Oligoastrocytoma (vs Astrocytoma)	0.606070926107136	0.37896989475261	0.969264241192954	0.0365931213580664	130/25--194/58	NA	NA	NA	NA	0.447427519388607	NA
LGG	histological_type	Global	NA	NA	NA	NA	NA	1(0.19%)	0.0104706608702488	0.00948699815748844	0.0084501147758228	0.328451810908043	0.594592658907789
LGG	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.0613255321255268	0.0226083989603109	0.166346183870921	4.18154949555216e-08	212/4--269/113	35(6.8%)	0	4.18154949555216e-08	1.09690034832965e-13	0.8739103823352	0.677022551648005
LGG	treatment_outcome_first_course	Partial_Remission/Response (vs Complete_Remission/Response)	1.18259131414165	0.374680374565022	3.73257397830579	0.774893971828945	63/5--135/7	NA	NA	NA	NA	0.856187782866877	NA
LGG	treatment_outcome_first_course	Stable_Disease (vs Complete_Remission/Response)	3.18833065440788	1.40118394480158	7.25490211299596	0.00570830704683345	146/31--135/7	NA	NA	NA	NA	0.631692856982136	NA
LGG	treatment_outcome_first_course	Progressive_Disease (vs Complete_Remission/Response)	8.50457280054659	3.88591091156574	18.6128195333882	8.48216481497133e-08	101/68--135/7	NA	NA	NA	NA	0.161806533023271	NA
LGG	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	71(13.79%)	7.56061879769732e-14	2.10257367072586e-11	2.72004641033163e-14	0.00363137964376226	0.756386693622496
LGG	treatment_outcome_first_course_v2	Complete_Remission/Response (vs Uncomplete_Remission/Response)	0.215116449954999	0.0997517888862752	0.463902327546214	8.89636154264295e-05	135/7--310/104	71(13.79%)	9.80162594088618e-07	8.89636154264295e-05	1.63564035513541e-05	0.545071184167955	0.610710347362617
LGG	new_tumor_event_dx_days_to	Yes (vs NO)	2.6027688494314	1.75113933444416	3.86857033607824	2.23651747588427e-06	165/89--350/36	1(0.19%)	7.43330685337718e-07	2.23651747588427e-06	1.00643085299001e-06	0.144759154824019	0.585138764547896
LGG	radiation_therapy	YES (vs NO)	1.42990090078761	0.970897744623423	2.10590311636398	0.0702272674496535	142/38--373/87	1(0.19%)	0.0770138011552346	0.0702272674496534	0.0688333404786303	0.774573105372026	0.536007162041182
LGG	targeted_molecular_therapy	YES (vs NO)	1.26119326378805	0.841036009311028	1.8912489251529	0.261636930226385	138/33--377/92	1(0.19%)	0.269904652520628	0.261636930226385	0.260616144302046	0.96386591607576	0.520483437779767
LGG	history_neoadjuvant_steroid_tx	YES (vs NO)	1.2705806500534	0.883657836379517	1.82692341065458	0.196206012719227	151/48--364/77	1(0.19%)	0.200654217776188	0.196206012719227	0.195167775701661	0.445429582707512	0.519015219337511
LGG	history_neoadjuvant_medication	NO (vs YES)	0.863507861797529	0.604319522100521	1.23386023472217	0.420294823148298	250/56--265/69	1(0.19%)	0.419202210154065	0.420294823148298	0.419892845708006	0.115425745967693	0.503115487914055
LGG	firstsymptomlongestduration	31-90Days (vs 0-30Days)	1.05689820239959	0.63751077646805	1.75218027909129	0.830116007050868	77/21--219/56	NA	NA	NA	NA	0.529242074207401	NA
LGG	firstsymptomlongestduration	91-180Days (vs 0-30Days)	1.3009023346301	0.69611838009865	2.43111937944553	0.409628429262864	37/12--219/56	NA	NA	NA	NA	0.623186612664189	NA
LGG	firstsymptomlongestduration	>181Days (vs 0-30Days)	0.591122160387354	0.361847041148901	0.96567159259214	0.035776438321207	111/23--219/56	NA	NA	NA	NA	0.493238418913402	NA
LGG	firstsymptomlongestduration	Global	NA	NA	NA	NA	NA	71(13.79%)	0.0684874298257748	0.0862661050081277	0.0794676650091121	0.745135124416574	0.554955586722768
LGG	histor_hay_fever	YES (vs NO)	0.409067773013868	0.150744453395214	1.11006699848393	0.0792671363826064	37/4--478/121	1(0.19%)	0.0425660752263103	0.0792671363826064	0.0696866616169127	0.657320001407894	0.526589077887198
LGG	idh1_mutation_found	NO (vs YES)	4.95002508588129	1.89158740869156	12.9535374565656	0.00111940394496468	38/14--91/7	386(74.95%)	0.000563596440590119	0.00111940394496468	0.000316434432312773	0.744011221787479	0.717817164179104
LIHC	AR	(continuous)	0.633111365308987	0.354008906637083	1.13225965044525	0.123276446788973	184/94	193(51.19%)	0.121376460232372	0.123276446788973	0.123552429779961	0.178239545263928	0.596425419240953
LIHC	AR	H (vs L)	0.490252680980725	0.323244437498894	0.743547802611796	0.000795501520903463	92/52--92/42	193(51.19%)	0.000758414550384834	0.000795501520903463	0.000630480176044279	0.152441614060651	0.608781994704325
LIHC	BMI	(continuous)	1.00185472913626	0.973016247639413	1.03154793224445	0.901041372879659	340/114	37(9.81%)	0.901360271454907	0.901041372879659	0.901044512657736	0.513181168528748	0.436687676592045
LIHC	age_at_initial_pathologic_diagnosis	(continuous)	1.01261760859237	0.999000320596659	1.02642051267703	0.0694974673036078	376/132	1(0.27%)	0.0641821067263515	0.0694974673036081	0.0692624975710823	0.182147774343054	0.527982638766364
LIHC	BMI_category	Over (vs Normal)	0.807565244874938	0.518215404435499	1.25847595256326	0.345035486232513	92/29--180/61	NA	NA	NA	NA	0.322032411451703	NA
LIHC	BMI_category	Obesity (vs Normal)	0.896435129591436	0.558128011230223	1.43980578898797	0.651106316811046	69/24--180/61	NA	NA	NA	NA	0.445139036291696	NA
LIHC	BMI_category	Global	NA	NA	NA	NA	NA	37(9.81%)	0.6257073428509	0.630131390640861	0.629233849156855	0.542950167196936	0.543055857422299
LIHC	gender	FEMALE (vs MALE)	1.21660051018623	0.855206750775147	1.73071225179623	0.275617589755562	122/51--255/81	1(0.27%)	0.279503754528768	0.275617589755562	0.274875126083044	0.207041163663639	0.506916263806062
LIHC	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.36648709430383	0.840713223302002	2.22107482925619	0.207711574028964	87/26--175/44	NA	NA	NA	NA	0.806987579714364	NA
LIHC	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.59001146281031	1.70619121907738	3.93165742648484	7.87017498160569e-06	86/45--175/44	NA	NA	NA	NA	0.86208352213333	NA
LIHC	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	5.44522576037974	1.68226332939922	17.6253521451318	0.0046857056237618	5/3--175/44	NA	NA	NA	NA	0.390703625449671	NA
LIHC	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	25(6.63%)	4.19348819798993e-05	1.52352206589379e-05	4.92787147021723e-06	0.820385343233769	0.608957055214724
LIHC	pathologic_stage_v2	StageIII/IV (vs StageI/II)	2.40889520307898	1.66563257585782	3.48382721587226	3.0088317617416e-06	91/48--262/70	25(6.63%)	7.23855827666764e-06	3.0088317617416e-06	1.44229754428515e-06	0.678548510989146	0.590777096114519
LIHC	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	1.08282507526554	0.75633845910384	1.55024530289401	0.663833944838082	137/48--235/80	6(1.59%)	0.664899767869629	0.663833944838082	0.663751799052649	0.0620324118151356	0.527946337183799
LIHC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	2.33573003976928	1.60407795118353	3.4011033033995	9.65858018120436e-06	154/80--202/43	22(5.84%)	5.1047060392051e-06	9.65858018120436e-06	5.25489067237928e-06	1.11231038646409e-06	0.549662430500397
LIHC	residual_tumor	R1 (vs R0)	1.44836970358566	0.705765410035445	2.972340055826	0.312531138505798	17/8--330/112	NA	NA	NA	NA	0.119715589892619	NA
LIHC	residual_tumor	R2 (vs R0)	10.7305103071621	1.46499609384933	78.5966951963452	0.0195006689518199	1/1--330/112	NA	NA	NA	NA	0.768632188980829	NA
